Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
HP,NOTEBOOK,15.6,1920x1080,2.4,8.0,756.0,Intel HD Graphics 520,WINDOWS 10,1.84,112065.96
HP,NOTEBOOK,14.0,1920x1080,2.3,8.0,256.0,Intel HD Graphics 520,WINDOWS 7,1.43,78268.32
MSI,GAMING,17.3,1920x1080,2.7,16.0,1280.0,Nvidia GeForce GTX 980M,WINDOWS 10,3.78,82351.7
LENOVO,GAMING,17.3,1920x1080,2.6,16.0,1152.0,Nvidia GeForce GTX 980M,WINDOWS 10,4.6,122010.67
ASUS,NETBOOK,11.6,1366x768,1.6,4.0,16.0,Intel HD Graphics 400,CHROME OS,1.2,15339.31
LENOVO,NOTEBOOK,14.0,2560x1440,2.6,16.0,256.0,Intel HD Graphics 520,WINDOWS 7,1.1,139593.6
HP,NOTEBOOK,15.6,1920x1080,2.7,8.0,1024.0,Nvidia GeForce 940MX,WINDOWS 10,1.91,52161.12
DELL,2 IN 1 CONVERTIBLE,15.6,1920x1080,2.7,8.0,256.0,Intel HD Graphics 620,WINDOWS 10,2.3,58288.32
HP,NOTEBOOK,15.6,1366x768,2.5,4.0,256.0,Intel HD Graphics 620,WINDOWS 10,2.04,52161.12
DELL,ULTRABOOK,13.3,3200x1800,2.7,16.0,1024.0,Intel HD Graphics 620,WINDOWS 10,1.2,120093.12
HP,NOTEBOOK,15.6,1366x768,2.3,4.0,500.0,Intel HD Graphics 520,WINDOWS 10,2.31,37570.39
HP,NOTEBOOK,15.6,1366x768,2.5,4.0,500.0,Intel HD Graphics 620,NO OS,1.96,26586.72
ACER,NOTEBOOK,15.6,1366x768,2.2,8.0,1024.0,AMD Radeon R5,WINDOWS 10,2.4,23922.72
DELL,2 IN 1 CONVERTIBLE,13.3,1920x1080,2.7,12.0,256.0,Intel HD Graphics 620,WINDOWS 10,1.6,69210.72
MSI,GAMING,15.6,1920x1080,2.6,16.0,1280.0,Nvidia GeForce GTX 1060,WINDOWS 10,2.94,96916.32
HP,NOTEBOOK,15.6,1920x1080,2.7,8.0,256.0,Intel HD Graphics 620,WINDOWS 10,2.04,57009.6
ASUS,GAMING,17.3,1920x1080,2.6,16.0,1024.0,Nvidia GeForce GTX 965M,NO OS,4.0,53173.44
DELL,NOTEBOOK,15.6,1920x1080,2.5,4.0,1024.0,Intel HD Graphics,WINDOWS 10,2.25,29783.52
DELL,NOTEBOOK,15.6,1920x1080,2.7,16.0,2048.0,AMD Radeon R7 M445,WINDOWS 10,2.32,52746.67
MSI,GAMING,15.6,1920x1080,2.6,16.0,1280.0,Nvidia GeForce GTX 1060,WINDOWS 10,1.8,102777.12
DELL,ULTRABOOK,13.3,1920x1080,2.7,8.0,256.0,Intel HD Graphics 620,WINDOWS 10,1.29,77682.24
ASUS,GAMING,17.3,1920x1080,2.7,64.0,1024.0,Nvidia GeForce GTX 980 ,WINDOWS 10,3.58,211788.0
DELL,2 IN 1 CONVERTIBLE,13.3,1920x1080,2.5,8.0,256.0,Intel HD Graphics 520,WINDOWS 10,1.62,42517.97
DELL,GAMING,15.6,3840x2160,2.6,16.0,1280.0,Nvidia GeForce GTX 970M,WINDOWS 10,3.21,70809.12
APPLE,ULTRABOOK,12.0,2304x1440,1.1,8.0,256.0,Intel HD Graphics 515,MAC OS X,0.92,69264.0
DELL,NOTEBOOK,15.6,1366x768,2.3,4.0,500.0,Intel HD Graphics 520,WINDOWS 10,2.06,25679.89
HP,NOTEBOOK,15.6,1366x768,2.3,4.0,500.0,Intel HD Graphics 520,WINDOWS 10,2.31,63882.72
HP,ULTRABOOK,12.5,1920x1080,2.3,8.0,256.0,Intel HD Graphics 520,WINDOWS 7,1.26,63882.72
HP,NOTEBOOK,13.3,1920x1080,2.7,8.0,256.0,Intel HD Graphics 620,WINDOWS 10,1.49,58075.2
LENOVO,ULTRABOOK,12.5,1920x1080,2.5,8.0,256.0,Intel HD Graphics 520,WINDOWS 10,1.3,91294.75
LENOVO,NOTEBOOK,17.3,1600x900,2.3,8.0,1024.0,AMD Radeon R5 M330,WINDOWS 10,3.0,35111.52
LENOVO,NOTEBOOK,15.6,1920x1080,2.3,4.0,1024.0,Nvidia GeForce GTX 950M,WINDOWS 10,2.3,52054.56
MSI,GAMING,17.3,1920x1080,2.8,16.0,1280.0,Nvidia GeForce GTX 1070,WINDOWS 10,3.78,133146.72
LENOVO,NOTEBOOK,15.6,1366x768,2.3,4.0,500.0,Intel HD Graphics 520,WINDOWS 10,2.1,28771.2
HP,NOTEBOOK,15.6,1920x1080,2.3,4.0,500.0,Intel HD Graphics 520,WINDOWS 7,2.31,50083.2
LENOVO,ULTRABOOK,12.5,2560x1440,1.2,8.0,512.0,Intel HD Graphics 515,WINDOWS 10,0.99,74538.72
LENOVO,GAMING,17.3,1920x1080,2.7,32.0,1536.0,Nvidia GeForce GTX 980M,WINDOWS 10,4.6,172627.2
LENOVO,2 IN 1 CONVERTIBLE,10.1,1920x1200,1.44,4.0,64.0,Intel HD Graphics 400,WINDOWS 10,0.69,34433.27
HP,ULTRABOOK,13.3,3840x2160,2.7,16.0,512.0,Intel HD Graphics 620,WINDOWS 10,1.3,109170.72
DELL,NOTEBOOK,15.6,1920x1080,2.5,8.0,256.0,Intel HD Graphics 620,WINDOWS 10,2.18,39960.0
HP,NOTEBOOK,14.0,1920x1080,2.3,4.0,500.0,Intel HD Graphics 520,WINDOWS 7,1.54,54931.15
HP,WORKSTATION,15.6,1920x1080,2.5,8.0,256.0,AMD FirePro W4190M,WINDOWS 7,1.9,79653.6
LENOVO,NOTEBOOK,14.0,1920x1080,2.3,8.0,180.0,Intel HD Graphics 520,WINDOWS 7,1.7,63882.72
HP,NOTEBOOK,13.3,3200x1800,1.5,4.0,32.0,Intel HD Graphics 515,CHROME OS,1.29,32767.2
ACER,NOTEBOOK,15.6,1366x768,2.2,4.0,500.0,AMD Radeon R5,WINDOWS 10,2.4,20619.36
DELL,NOTEBOOK,15.6,1366x768,1.6,4.0,500.0,Intel HD Graphics,LINUX,2.2,20965.15
HP,NOTEBOOK,15.6,1366x768,2.0,4.0,1024.0,Intel HD Graphics 520,NO OS,1.86,18434.35
ASUS,GAMING,17.3,1920x1080,2.8,8.0,1280.0,Nvidia GeForce GTX 1060,WINDOWS 10,2.7,85194.72
DELL,ULTRABOOK,13.3,1920x1080,1.6,4.0,256.0,AMD Radeon 530,WINDOWS 10,1.4,43601.69
HP,NETBOOK,12.5,1366x768,2.3,4.0,128.0,Intel HD Graphics 520,WINDOWS 7,2.4,85194.72
ACER,NOTEBOOK,15.6,1920x1080,2.5,8.0,1280.0,Nvidia GeForce GTX 950M,WINDOWS 10,2.4,42570.72
DELL,NOTEBOOK,15.6,1920x1080,2.5,8.0,1024.0,AMD Radeon R7 M445,WINDOWS 10,2.36,34035.26
MSI,GAMING,17.3,1920x1080,2.6,8.0,256.0,Nvidia GeForce GTX 965M,WINDOWS 10,2.6,85194.72
HP,NOTEBOOK,15.6,1366x768,1.6,4.0,1024.0,Intel HD Graphics 405,WINDOWS 10,1.96,26640.0
ASUS,GAMING,17.3,1920x1080,2.6,16.0,1152.0,Nvidia GeForce GTX 980M,WINDOWS 10,4.3,122490.72
DELL,ULTRABOOK,12.5,1366x768,2.3,4.0,500.0,Intel HD Graphics 520,WINDOWS 7,1.5,60480.79
DELL,ULTRABOOK,12.5,1366x768,2.3,4.0,128.0,Intel HD Graphics 520,WINDOWS 7,1.5,62176.16
ACER,NOTEBOOK,15.6,1366x768,1.5,4.0,16.0,Intel HD Graphics,CHROME OS,2.2,11135.52
HP,WORKSTATION,17.3,1920x1080,2.6,8.0,1024.0,AMD FirePro W6150M,WINDOWS 7,3.0,154458.72
LENOVO,GAMING,15.6,1920x1080,2.8,16.0,512.0,Nvidia GeForce GTX 1050 Ti,WINDOWS 10,2.4,63882.72
DELL,ULTRABOOK,12.5,1366x768,2.3,8.0,256.0,Intel HD Graphics 520,WINDOWS 7,1.5,75289.97
MSI,GAMING,17.3,1920x1080,2.6,8.0,1152.0,Nvidia GeForce GTX 960M,WINDOWS 10,2.9,80516.2
LENOVO,2 IN 1 CONVERTIBLE,15.6,1920x1080,2.3,4.0,256.0,Intel HD Graphics 520,WINDOWS 10,2.1,46193.76
HP,NOTEBOOK,15.6,1920x1080,2.5,4.0,1024.0,AMD Radeon R4,WINDOWS 10,2.1,21205.44
ASUS,GAMING,15.6,1920x1080,2.6,16.0,1152.0,Nvidia GeForce GTX 960M,WINDOWS 10,2.59,71341.92
HP,NOTEBOOK,13.3,3200x1800,1.1,8.0,256.0,Intel HD Graphics 515,WINDOWS 10,1.16,90522.72
DELL,NOTEBOOK,15.6,1366x768,2.3,4.0,500.0,AMD Radeon R5 M315,WINDOWS 7,2.24,40980.31
LENOVO,NOTEBOOK,15.6,1366x768,2.0,4.0,128.0,Intel HD Graphics 520,WINDOWS 10,2.1,22857.12
HP,ULTRABOOK,13.3,1920x1080,2.5,8.0,512.0,Intel HD Graphics 520,WINDOWS 10,1.16,104908.32
LENOVO,2 IN 1 CONVERTIBLE,10.1,1920x1200,1.44,4.0,64.0,Intel HD Graphics 400,ANDROID,0.69,29250.72
DELL,ULTRABOOK,13.3,1920x1080,2.4,8.0,256.0,Intel Iris Plus Graphics 640,WINDOWS 10,1.23,73473.12
LENOVO,GAMING,17.3,1920x1080,2.7,16.0,1280.0,Nvidia GeForce GTX 980M,WINDOWS 10,4.6,146519.47
RAZER,ULTRABOOK,12.5,3840x2160,2.5,8.0,256.0,Intel HD Graphics 520,WINDOWS 10,1.25,54825.12
TOSHIBA,ULTRABOOK,13.3,1920x1080,2.7,16.0,512.0,Intel HD Graphics 620,WINDOWS 10,1.05,118601.28
ASUS,GAMING,17.3,1920x1080,2.6,8.0,1152.0,Nvidia GeForce GTX 960M,WINDOWS 10,3.52,69929.47
VERO,NOTEBOOK,13.3,1920x1080,1.44,4.0,32.0,Intel HD Graphics 400,WINDOWS 10,1.35,10442.88
HP,NOTEBOOK,13.3,1920x1080,2.3,8.0,256.0,Intel HD Graphics 520,WINDOWS 10,1.16,90043.2
HP,NOTEBOOK,14.0,1920x1080,2.3,8.0,256.0,Intel HD Graphics 520,WINDOWS 7,1.43,80612.64
DELL,NOTEBOOK,15.6,1366x768,2.3,4.0,500.0,Intel HD Graphics 520,LINUX,2.09,27899.01
ASUS,NOTEBOOK,15.6,1366x768,2.4,4.0,1024.0,Intel HD Graphics 620,WINDOWS 10,2.0,23176.8
LENOVO,2 IN 1 CONVERTIBLE,14.0,1920x1080,2.5,8.0,256.0,Intel HD Graphics 520,WINDOWS 10,1.8,88924.32
LENOVO,2 IN 1 CONVERTIBLE,10.1,1920x1200,1.44,4.0,64.0,Intel HD Graphics 400,WINDOWS 10,0.69,25521.12
HP,ULTRABOOK,12.5,1366x768,2.4,8.0,256.0,Intel HD Graphics 520,WINDOWS 7,1.26,100965.6
LENOVO,GAMING,15.6,1920x1080,2.5,8.0,1152.0,Nvidia GeForce GTX 1060,NO OS,2.4,52693.92
HP,GAMING,17.3,1920x1080,2.3,8.0,1152.0,Nvidia GeForce GTX 1060,WINDOWS 10,3.35,60153.12
HP,NOTEBOOK,15.6,1366x768,2.7,8.0,2048.0,Intel HD Graphics 620,WINDOWS 10,2.04,33513.12
LENOVO,2 IN 1 CONVERTIBLE,14.0,1920x1080,2.6,8.0,512.0,Nvidia Quadro M500M,WINDOWS 7,1.8,109244.25
ASUS,NOTEBOOK,14.0,1366x768,1.1,4.0,32.0,Intel HD Graphics 500,WINDOWS 10,1.5,14811.84
HP,ULTRABOOK,15.6,1920x1080,2.7,8.0,256.0,Intel HD Graphics 620,WINDOWS 10,1.84,40066.56
ACER,NOTEBOOK,15.6,1920x1080,2.5,4.0,1024.0,Nvidia GeForce 940MX,WINDOWS 10,2.23,32820.48
LENOVO,NOTEBOOK,15.6,1920x1080,2.5,16.0,1024.0,AMD Radeon R7 M360,WINDOWS 10,2.5,58554.72
HP,WORKSTATION,17.3,1920x1080,2.6,8.0,256.0,Nvidia Quadro M3000M,WINDOWS 7,3.0,210424.03
DELL,NOTEBOOK,15.6,1366x768,2.5,8.0,1024.0,AMD Radeon R7 M445,WINDOWS 10,2.5,41771.52
MSI,GAMING,17.3,1920x1080,2.7,16.0,1280.0,Nvidia GeForce GTX 980M,WINDOWS 10,3.78,127818.72
HP,ULTRABOOK,15.6,1920x1080,2.5,8.0,256.0,Intel HD Graphics 520,WINDOWS 7,1.88,115709.24
LENOVO,2 IN 1 CONVERTIBLE,14.0,2560x1440,2.6,16.0,512.0,Intel HD Graphics 520,WINDOWS 10,2.8,130003.2
MSI,GAMING,15.6,1920x1080,2.8,8.0,1152.0,Nvidia GeForce GTX 1050,WINDOWS 10,2.4,60888.38
HP,2 IN 1 CONVERTIBLE,13.3,1920x1080,2.4,8.0,256.0,Intel HD Graphics 520,WINDOWS 10,1.48,86793.12
HP,WORKSTATION,15.6,1920x1080,2.6,8.0,256.0,Nvidia Quadro M1000M,WINDOWS 7,2.59,118761.12
HP,2 IN 1 CONVERTIBLE,13.3,2560x1440,2.6,8.0,256.0,Intel HD Graphics 520,WINDOWS 10,1.48,95850.72
HP,WORKSTATION,15.6,1920x1080,2.6,8.0,256.0,Nvidia Quadro M1000M,WINDOWS 7,2.0,101178.72
HP,ULTRABOOK,12.5,1920x1080,2.5,8.0,256.0,Intel HD Graphics 520,WINDOWS 7,1.26,122381.5
DELL,NOTEBOOK,15.6,1920x1080,2.7,8.0,256.0,Nvidia GeForce 940MX,WINDOWS 10,2.18,53807.47
HP,NOTEBOOK,15.6,1920x1080,2.3,8.0,256.0,Intel HD Graphics 520,WINDOWS 7,1.88,84129.12
LENOVO,2 IN 1 CONVERTIBLE,14.0,2560x1440,2.5,8.0,256.0,Intel HD Graphics 520,WINDOWS 10,1.27,124621.92
LENOVO,NOTEBOOK,15.6,1366x768,2.0,4.0,1024.0,Intel HD Graphics 520,NO OS,1.9,18061.92
HP,NOTEBOOK,15.6,1366x768,1.8,4.0,500.0,AMD Radeon R2 Graphics,WINDOWS 10,1.86,15824.16
LENOVO,NOTEBOOK,15.6,1920x1080,2.3,8.0,1024.0,AMD Radeon R5 M330,NO OS,2.32,31914.72
DELL,GAMING,15.6,1920x1080,2.8,8.0,1024.0,Nvidia GeForce GTX 1050Ti,WINDOWS 10,2.62,63882.72
DELL,NOTEBOOK,15.6,3840x2160,2.3,8.0,256.0,Nvidia GeForce 960M,WINDOWS 10,2.04,119916.23
HP,NOTEBOOK,15.6,1920x1080,2.5,4.0,256.0,AMD Radeon 520,WINDOWS 10,1.91,25515.26
MSI,GAMING,17.3,1920x1080,2.8,16.0,1280.0,Nvidia GeForce GTX 1050 Ti,WINDOWS 10,2.7,79536.38
LENOVO,ULTRABOOK,14.0,1920x1080,2.6,12.0,512.0,Intel HD Graphics 520,WINDOWS 7,1.4,122490.72
LENOVO,NOTEBOOK,15.6,1920x1080,2.3,8.0,1024.0,AMD Radeon R5 M330,WINDOWS 10,2.5,42010.75
HP,2 IN 1 CONVERTIBLE,13.3,2560x1440,2.6,8.0,512.0,Intel HD Graphics 520,WINDOWS 10,1.48,108744.48
LENOVO,ULTRABOOK,14.0,1920x1080,2.6,8.0,256.0,Intel HD Graphics 520,WINDOWS 7,1.7,79866.72
MSI,GAMING,14.0,1920x1080,2.6,16.0,1280.0,Nvidia GeForce GTX 970M,WINDOWS 10,1.7,94252.32
HP,GAMING,15.6,1920x1080,2.8,8.0,1024.0,Nvidia GeForce GTX 1050,WINDOWS 10,2.62,47898.72
LENOVO,NOTEBOOK,15.6,1366x768,2.0,8.0,1024.0,Intel HD Graphics 520,WINDOWS 10,2.2,24455.52
HP,NOTEBOOK,15.6,1366x768,2.3,4.0,500.0,Intel HD Graphics 520,NO OS,2.1,25414.03
DELL,GAMING,15.6,3840x2160,2.8,8.0,1152.0,Nvidia GeForce GTX 1050 Ti,WINDOWS 10,2.62,79813.44
LENOVO,NOTEBOOK,15.6,1920x1080,2.5,8.0,256.0,Intel HD Graphics 620,WINDOWS 10,1.95,74059.2
LENOVO,NOTEBOOK,15.6,1920x1080,2.0,4.0,1024.0,Nvidia GeForce 920MX ,WINDOWS 10,2.2,24935.04
HP,NOTEBOOK,14.0,1366x768,1.6,2.0,32.0,Intel HD Graphics 400,WINDOWS 10,1.44,13266.72
MSI,GAMING,15.6,1920x1080,2.7,8.0,1024.0,Nvidia GeForce GTX 1050,WINDOWS 10,2.2,44701.92
HP,NOTEBOOK,15.6,1920x1080,2.5,8.0,256.0,Intel HD Graphics 520,WINDOWS 10,1.96,36177.12
HP,NOTEBOOK,15.6,1920x1080,1.8,16.0,512.0,Intel UHD Graphics 620,WINDOWS 10,2.1,61751.52
ASUS,NOTEBOOK,15.6,1366x768,1.6,4.0,500.0,Intel HD Graphics,WINDOWS 10,2.2,19660.32
LENOVO,NOTEBOOK,15.6,1366x768,2.3,4.0,500.0,Intel HD Graphics 520,NO OS,2.1,21205.44
LENOVO,NOTEBOOK,15.6,1920x1080,2.7,8.0,1024.0,Nvidia GeForce 940MX,NO OS,2.2,37775.52
ASUS,NOTEBOOK,14.0,1920x1080,2.4,4.0,256.0,Intel HD Graphics 620,WINDOWS 10,2.0,40972.32
LENOVO,NOTEBOOK,15.6,1920x1080,2.5,4.0,1024.0,Intel HD Graphics 520,WINDOWS 7,2.32,43956.0
LENOVO,GAMING,15.6,1920x1080,2.6,16.0,512.0,Nvidia GeForce GTX 960,WINDOWS 10,3.31,69530.4
MSI,GAMING,15.6,1920x1080,2.6,16.0,1152.0,Nvidia GeForce GTX 970M,WINDOWS 10,1.91,114731.55
HP,NOTEBOOK,15.6,1366x768,2.3,4.0,500.0,Intel HD Graphics 520,WINDOWS 10,2.07,34632.0
LENOVO,2 IN 1 CONVERTIBLE,14.0,2560x1440,2.3,8.0,256.0,Intel HD Graphics 520,WINDOWS 10,1.36,87219.36
LENOVO,ULTRABOOK,15.6,1920x1080,2.7,6.0,256.0,Nvidia GeForce 920M,WINDOWS 10,1.54,44275.68
DELL,NOTEBOOK,15.6,1920x1080,2.7,8.0,256.0,Nvidia GeForce GT 940MX,LINUX,1.98,47686.13
ACER,NOTEBOOK,15.6,1366x768,2.0,4.0,500.0,Intel HD Graphics 500,WINDOWS 10,2.1,17742.24
HP,NOTEBOOK,15.6,1920x1080,2.6,6.0,1024.0,Nvidia GeForce GTX 960M,WINDOWS 10,2.18,42570.72
ASUS,GAMING,15.6,1920x1080,2.6,8.0,1280.0,Nvidia GeForce GTX 960M,WINDOWS 10,2.591,48431.52
DELL,2 IN 1 CONVERTIBLE,15.6,1920x1080,2.7,16.0,512.0,Intel HD Graphics 620,WINDOWS 10,2.09,62817.12
ACER,NOTEBOOK,15.6,1920x1080,2.5,4.0,256.0,Nvidia GeForce 940MX,WINDOWS 10,2.23,36816.48
DELL,ULTRABOOK,13.3,3200x1800,2.4,8.0,256.0,Intel HD Graphics 520,LINUX,1.23,58554.72
ACER,GAMING,17.3,1920x1080,2.8,16.0,1280.0,Nvidia GeForce GTX 1070,WINDOWS 10,4.2,138474.72
LENOVO,GAMING,15.6,1920x1080,2.5,8.0,1024.0,Nvidia GeForce GTX 1050,WINDOWS 10,2.4,43636.32
SAMSUNG,2 IN 1 CONVERTIBLE,12.3,2400x1600,2.0,4.0,32.0,ARM Mali T860 MP4,CHROME OS,1.15,35111.52
HP,NOTEBOOK,15.6,1366x768,2.5,4.0,500.0,Intel HD Graphics 620,WINDOWS 10,1.86,25840.8
APPLE,ULTRABOOK,12.0,2304x1440,1.1,8.0,256.0,Intel HD Graphics 5300,MAC OS X,0.92,61964.64
DELL,2 IN 1 CONVERTIBLE,13.3,1920x1080,2.5,8.0,256.0,Intel HD Graphics 620,WINDOWS 10,1.6,63882.72
HP,NOTEBOOK,15.6,1920x1080,2.8,12.0,1152.0,Nvidia GeForce GTX 1050,WINDOWS 10,2.21,70702.56
LENOVO,NOTEBOOK,15.6,1366x768,2.0,4.0,1024.0,AMD Radeon R5 M430,NO OS,1.9,19607.04
ASUS,GAMING,17.3,1920x1080,2.6,16.0,1536.0,Nvidia GeForce GTX 980M,WINDOWS 10,4.3,114552.0
ACER,NOTEBOOK,15.6,1366x768,2.0,4.0,1024.0,Intel HD Graphics 500,LINUX,2.1,14492.16
MSI,GAMING,17.3,1920x1080,2.8,16.0,1280.0,Nvidia GeForce GTX 1060,WINDOWS 10,2.43,109165.39
DELL,NOTEBOOK,15.6,1366x768,2.0,4.0,128.0,AMD Radeon R7 M440,WINDOWS 10,2.3,26586.72
LENOVO,NOTEBOOK,15.6,1366x768,2.5,8.0,500.0,Nvidia GeForce 920MX,NO OS,2.2,33513.12
DELL,2 IN 1 CONVERTIBLE,15.6,1920x1080,1.8,16.0,512.0,Intel UHD Graphics 620,WINDOWS 10,2.0,68464.8
DELL,ULTRABOOK,13.3,3200x1800,2.7,16.0,512.0,Intel HD Graphics 620,WINDOWS 10,1.2,142790.4
ASUS,GAMING,15.6,1920x1080,2.6,8.0,1024.0,Nvidia GeForce GTX 1060,WINDOWS 10,2.2,62284.32
DELL,NOTEBOOK,15.6,1920x1080,2.5,8.0,256.0,AMD Radeon R7 M445,WINDOWS 10,2.36,47365.92
HP,NOTEBOOK,15.6,1366x768,2.5,8.0,256.0,Intel HD Graphics 620,WINDOWS 10,1.91,30849.12
LENOVO,NOTEBOOK,15.6,1366x768,2.2,4.0,500.0,AMD Radeon R2 Graphics,WINDOWS 10,2.2,15930.72
ACER,NOTEBOOK,17.3,1600x900,2.0,8.0,1024.0,Nvidia GeForce 940MX,WINDOWS 10,3.3,33513.12
ASUS,GAMING,15.6,1920x1080,2.8,16.0,1280.0,Nvidia GeForce GTX 1070,WINDOWS 10,2.2,130482.72
APPLE,ULTRABOOK,12.0,2304x1440,1.2,8.0,512.0,Intel HD Graphics 515,MAC OS X,0.92,68145.12
ASUS,NOTEBOOK,15.6,1920x1080,2.8,16.0,1152.0,Nvidia GeForce GTX 1060,WINDOWS 10,2.2,93186.72
MSI,GAMING,17.3,1920x1080,2.6,16.0,1280.0,Nvidia GeForce GTX 1060,WINDOWS 10,2.43,103842.19
DELL,2 IN 1 CONVERTIBLE,15.6,1920x1080,2.5,8.0,256.0,Intel HD Graphics 620,WINDOWS 10,2.191,53226.72
ASUS,GAMING,17.3,1920x1080,2.8,16.0,1280.0,Nvidia GeForce GTX 1060,WINDOWS 10,2.9,103842.72
ACER,NETBOOK,11.6,1366x768,1.5,2.0,32.0,Intel HD Graphics,CHROME OS,1.3,9270.72
ACER,NOTEBOOK,17.3,1600x900,2.0,4.0,1024.0,Nvidia GeForce 940MX,WINDOWS 10,3.3,31861.44
LENOVO,NOTEBOOK,17.3,1600x900,2.5,8.0,1024.0,Intel HD Graphics 620,NO OS,2.8,28717.92
LENOVO,GAMING,15.6,1920x1080,2.6,8.0,1152.0,Nvidia GeForce GTX 960<U+039C>,WINDOWS 10,2.6,67772.16
ACER,2 IN 1 CONVERTIBLE,14.0,1920x1080,1.3,8.0,256.0,Intel HD Graphics 615,WINDOWS 10,1.2,61218.72
LENOVO,NOTEBOOK,15.6,1920x1080,2.6,8.0,256.0,Intel HD Graphics 520,WINDOWS 10,2.3,81465.12
MSI,GAMING,15.6,1920x1080,2.6,8.0,1152.0,Nvidia GeForce GTX 1060,WINDOWS 10,2.2,78647.14
HP,NOTEBOOK,15.6,1920x1080,2.7,6.0,1024.0,AMD Radeon 530,WINDOWS 10,2.1,28185.12
DELL,ULTRABOOK,12.5,1920x1080,2.4,8.0,256.0,Intel HD Graphics 520,WINDOWS 7,1.26,91288.35
DELL,2 IN 1 CONVERTIBLE,15.0,1920x1080,2.4,4.0,500.0,Intel HD Graphics 620,WINDOWS 10,2.08,27119.52
ASUS,NOTEBOOK,15.6,1366x768,1.6,4.0,1024.0,Intel HD Graphics 405,WINDOWS 10,2.65,16463.52
DELL,ULTRABOOK,13.3,3200x1800,2.7,8.0,256.0,Intel HD Graphics 620,WINDOWS 10,1.29,78694.56
DELL,NOTEBOOK,15.6,1366x768,2.5,4.0,1024.0,Intel HD Graphics 520,LINUX,2.18,27804.7
LENOVO,GAMING,15.6,1920x1080,2.6,16.0,1152.0,Nvidia GeForce GTX 960M,WINDOWS 10,2.6,54825.12
MSI,GAMING,15.6,1920x1080,2.8,8.0,1152.0,Nvidia GeForce GTX 1050,WINDOWS 10,2.2,61218.72
LENOVO,NETBOOK,12.5,1920x1080,2.5,16.0,512.0,Intel HD Graphics 520,WINDOWS 10,1.3,87912.0
RAZER,GAMING,14.0,1920x1080,2.8,16.0,1024.0,Nvidia GeForce GTX 1060,WINDOWS 10,1.95,186426.72
DELL,NOTEBOOK,15.6,1366x768,2.4,8.0,1024.0,Intel HD Graphics 620,WINDOWS 10,2.3,24988.85
MSI,GAMING,17.3,1920x1080,2.8,16.0,1280.0,Nvidia GeForce GTX 1060,WINDOWS 10,2.7,85141.44
APPLE,ULTRABOOK,11.6,1366x768,1.6,4.0,256.0,Intel HD Graphics 6000,MAC OS X,1.08,51095.52
HP,NOTEBOOK,15.6,1920x1080,2.0,4.0,1024.0,Intel HD Graphics 520,WINDOWS 10,2.1,25467.84
HP,ULTRABOOK,14.0,2560x1440,2.5,8.0,256.0,Intel HD Graphics 520,WINDOWS 7,1.54,117119.56
DELL,NOTEBOOK,15.6,1366x768,2.3,4.0,500.0,Intel HD Graphics 520,WINDOWS 7,2.24,39267.36
MSI,GAMING,15.6,1920x1080,2.6,8.0,1152.0,Nvidia GeForce GTX 960M,WINDOWS 10,2.3,62284.32
LENOVO,NOTEBOOK,13.3,1920x1080,2.7,16.0,512.0,Intel HD Graphics 620,WINDOWS 10,1.4,79866.72
LENOVO,NOTEBOOK,15.6,1920x1080,3.6,6.0,256.0,AMD Radeon 530,WINDOWS 10,2.2,31838.53
ASUS,ULTRABOOK,13.3,1920x1080,2.5,8.0,256.0,Intel HD Graphics 520,WINDOWS 10,1.45,68198.4
ACER,NOTEBOOK,15.6,1366x768,2.0,4.0,500.0,Intel HD Graphics 520,LINUX,2.4,19276.7
DELL,2 IN 1 CONVERTIBLE,17.3,1920x1080,2.7,16.0,512.0,Nvidia GeForce 940MX,WINDOWS 10,2.77,95850.72
HP,NOTEBOOK,14.0,1920x1080,2.3,4.0,256.0,Intel HD Graphics 520,WINDOWS 7,1.54,58607.47
ASUS,GAMING,15.6,1920x1080,2.8,16.0,1280.0,Nvidia GeForce GTX 1050 Ti,WINDOWS 10,2.5,85248.0
DELL,NOTEBOOK,14.0,1366x768,2.5,4.0,500.0,Intel HD Graphics 620,WINDOWS 10,1.6,46620.0
ASUS,GAMING,15.6,1920x1080,2.6,16.0,1280.0,Nvidia GeForce GTX 1070,WINDOWS 10,2.34,123876.0
LENOVO,NOTEBOOK,15.6,1920x1080,2.5,8.0,256.0,Intel HD Graphics 620,NO OS,2.3,30529.44
DELL,2 IN 1 CONVERTIBLE,13.3,3200x1800,1.2,8.0,256.0,Intel HD Graphics 615,WINDOWS 10,1.24,96596.64
DELL,NOTEBOOK,15.6,1366x768,1.6,4.0,500.0,Intel HD Graphics,LINUX,2.2,17262.72
HP,NOTEBOOK,15.6,1366x768,2.5,4.0,500.0,AMD Radeon R4 Graphics,WINDOWS 10,1.86,21258.72
LENOVO,NOTEBOOK,15.6,1920x1080,2.3,6.0,128.0,Nvidia GeForce 920MX,WINDOWS 10,2.4,30316.32
LENOVO,NOTEBOOK,14.0,1920x1080,2.3,8.0,256.0,Intel HD Graphics 520,WINDOWS 10,1.9,57116.16
DELL,NOTEBOOK,15.6,1366x768,1.6,4.0,500.0,Intel HD Graphics,WINDOWS 10,2.2,23655.79
