Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
DELL,ULTRABOOK,-1.2044068787278503,3840x2160,-0.9854309447893159,1.4987674542268743,0.8422592200696303,Intel UHD Graphics 620,WINDOWS 10,-1.245805452035962,1.9682736216739543
MSI,GAMING,0.4087716575222072,1920x1080,0.9902830436096349,1.4987674542268743,1.3760937812228133,Nvidia GeForce GTX 1070,WINDOWS 10,1.1443841699122381,1.3958152475417949
ACER,NOTEBOOK,0.4087716575222072,1920x1080,-0.19514534942973516,-0.07519506268436271,-0.7592444633899191,AMD Radeon R5,WINDOWS 10,0.28752373940250614,-0.9369526270467542
ASUS,2 IN 1 CONVERTIBLE,-2.396756231608329,1366x768,-2.3684307366685817,-1.2556669503677904,-1.2263497043989544,Intel HD Graphics 500,WINDOWS 10,-1.4111644824852083,-1.2145949385008514
DELL,NOTEBOOK,0.4087716575222072,1920x1080,-1.380573742469106,-0.07519506268436271,1.1091765006462218,AMD Radeon 530,WINDOWS 10,0.4378501307200032,-0.40027290129785487
HP,2 IN 1 CONVERTIBLE,-1.2044068787278503,3840x2160,-0.9854309447893159,1.4987674542268743,0.8422592200696303,Intel UHD Graphics 620,WINDOWS 10,-1.1255443389819644,1.8967163249074344
LENOVO,NOTEBOOK,-1.2044068787278503,1366x768,-1.380573742469106,-0.8621763211399812,-1.2597143644710282,Intel HD Graphics 510,CHROME OS,-0.8850221128739695,-0.9499761087799551
HP,NOTEBOOK,-0.713439498130007,1920x1080,0.3975688470899499,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 620,WINDOWS 10,-0.13339015628648515,-0.20563705409292063
ACER,NOTEBOOK,-2.396756231608329,1366x768,-1.380573742469106,-0.8621763211399812,-1.0261617439665107,Intel HD Graphics 405,WINDOWS 10,-0.960185308532718,-0.9140542920814677
HP,NOTEBOOK,-0.713439498130007,1920x1080,0.7927116447697404,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 620,WINDOWS 10,-0.8399241954787204,0.24088047773016344
LENOVO,NOTEBOOK,1.6011210104026858,1600x900,0.3975688470899499,-0.8621763211399812,0.8422592200696303,Nvidia GeForce 920MX,WINDOWS 10,1.1293515307804887,-0.7652151148071065
ASUS,NOTEBOOK,-0.713439498130007,1920x1080,0.7927116447697404,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 620,WINDOWS 10,-0.058226960627736635,-0.04248641746525529
HP,NOTEBOOK,0.4087716575222072,1366x768,-0.9854309447893159,-0.07519506268436271,0.8422592200696303,Intel UHD Graphics 620,WINDOWS 10,0.09209943068976037,-0.3172664370486918
ACER,NOTEBOOK,0.4087716575222072,1366x768,0.7927116447697404,-0.07519506268436271,-0.7592444633899191,AMD Radeon RX 540,WINDOWS 10,0.24242582200725737,-0.6650348993339786
LENOVO,NOTEBOOK,-0.713439498130007,1366x768,-2.3684307366685817,-0.8621763211399812,-1.2263497043989544,Intel HD Graphics 500,WINDOWS 10,-0.9000547520057193,-1.1902654576002345
ACER,NOTEBOOK,0.4087716575222072,1366x768,0.3975688470899499,-0.46868569191217196,0.8422592200696303,Intel HD Graphics 620,WINDOWS 10,0.28752373940250614,-0.8224609522203222
ASUS,ULTRABOOK,0.4087716575222072,1920x1080,0.7927116447697404,-0.07519506268436271,-0.7592444633899191,Nvidia GeForce 940MX,WINDOWS 10,-0.5092061345802273,-0.10560000693502015
HP,ULTRABOOK,-1.765512456553958,1920x1080,0.7927116447697404,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 620,WINDOWS 10,-1.1706422563772134,0.3024197529493708
DELL,NOTEBOOK,0.4087716575222072,3840x2160,0.9902830436096349,4.646692488049348,0.8422592200696303,Nvidia GeForce GTX 1050,WINDOWS 10,0.03196887416276157,2.1686340526202104
MSI,GAMING,1.6011210104026858,1920x1080,0.9902830436096349,-0.07519506268436271,1.3760937812228133,Nvidia GeForce GTX 1050 Ti,WINDOWS 10,0.9940577785947418,0.10778390574443657
TOSHIBA,NOTEBOOK,0.4087716575222072,1920x1080,0.3975688470899499,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 620,WINDOWS 10,-0.058226960627736635,-0.2585894537001454
ASUS,NOTEBOOK,-0.713439498130007,1920x1080,0.7927116447697404,-0.07519506268436271,1.3760937812228133,Intel HD Graphics 620,WINDOWS 10,-0.058226960627736635,0.3009886070140404
LENOVO,NOTEBOOK,0.4087716575222072,1920x1080,-0.5902881471095258,-0.8621763211399812,0.8422592200696303,Intel HD Graphics 520,WINDOWS 10,-0.2837165476039818,-0.9655755457533621
ASUS,GAMING,0.4087716575222072,1920x1080,0.9902830436096349,-0.07519506268436271,-0.7592444633899191,Nvidia GeForce GTX 1050,WINDOWS 10,0.6934049959597477,-0.17844528132164308
HP,NOTEBOOK,-0.713439498130007,1920x1080,0.5951402459298452,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 620,WINDOWS 10,-0.8399241954787204,0.20653297528223383
DELL,ULTRABOOK,0.4087716575222072,1920x1080,-1.380573742469106,-0.07519506268436271,1.1091765006462218,Nvidia GeForce 940MX,WINDOWS 10,-0.20855335194523364,-0.10688798455512317
HP,NOTEBOOK,0.4087716575222072,1920x1080,0.3975688470899499,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 620,WINDOWS 10,-0.29874918673573153,0.029070879301264622
ASUS,NOTEBOOK,0.4087716575222072,1366x768,-2.3684307366685817,-0.8621763211399812,0.8422592200696303,Intel HD Graphics 500,LINUX,-0.058226960627736635,-1.2146091747498327
DELL,NOTEBOOK,0.4087716575222072,1920x1080,-1.380573742469106,-0.07519506268436271,-0.7592444633899191,Nvidia GeForce 940MX,WINDOWS 10,-0.058226960627736635,0.027281946882101664
DELL,NOTEBOOK,0.4087716575222072,1366x768,-1.380573742469106,-0.8621763211399812,-0.2504333972907915,Intel HD Graphics,LINUX,0.24242582200725737,-1.2147381068160787
LENOVO,NOTEBOOK,0.4087716575222072,1920x1080,2.5708542343287966,0.7117861957712558,2.9775974646823626,AMD Radeon 530,WINDOWS 10,0.24242582200725737,-0.3215598748546829
HP,NOTEBOOK,0.4087716575222072,1920x1080,0.19999744825005455,-0.07519506268436271,0.8422592200696303,Nvidia GeForce 930MX ,WINDOWS 10,0.09209943068976037,-0.5834595810201457
LENOVO,2 IN 1 CONVERTIBLE,-0.7835776953582702,3840x2160,-0.9854309447893159,1.4987674542268743,-0.22540990223673604,Intel UHD Graphics 620,WINDOWS 10,-0.960185308532718,1.3958152475417949
DELL,ULTRABOOK,-1.2044068787278503,1920x1080,-0.9854309447893159,-0.07519506268436271,-0.7592444633899191,Intel UHD Graphics 620,WINDOWS 10,-1.2608380911677117,0.6516193611699878
LENOVO,GAMING,0.4087716575222072,1920x1080,0.9902830436096349,1.4987674542268743,3.511432025835546,Nvidia GeForce GTX 1050 Ti,WINDOWS 10,0.5430786046422508,0.007603690271308728
HP,NOTEBOOK,-0.713439498130007,1366x768,-1.380573742469106,-1.2556669503677904,-1.2263497043989544,Intel HD Graphics 400,WINDOWS 10,-0.9000547520057193,-1.2088703547595299
DELL,ULTRABOOK,0.4087716575222072,1920x1080,-0.7878595459494211,1.4987674542268743,0.3084246589164471,Intel UHD Graphics 620,WINDOWS 10,-0.23861863020873306,0.6930653796901728
ASUS,2 IN 1 CONVERTIBLE,-2.396756231608329,1366x768,-2.3684307366685817,-0.8621763211399812,-1.2263497043989544,Intel HD Graphics 500,WINDOWS 10,-0.809858917215221,-1.0714803449678116
DELL,ULTRABOOK,0.4087716575222072,1920x1080,-1.380573742469106,-0.07519506268436271,0.8422592200696303,AMD Radeon 530,WINDOWS 10,-0.20855335194523364,-0.659310315592657
DELL,NOTEBOOK,0.4087716575222072,3840x2160,0.9902830436096349,1.4987674542268743,-0.22540990223673604,Nvidia GeForce GTX 1050,WINDOWS 10,0.03196887416276157,1.2933738859568782
HP,NOTEBOOK,0.4087716575222072,1920x1080,0.7927116447697404,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 620,WINDOWS 10,-0.29874918673573153,0.2580542289541282
MSI,GAMING,1.6011210104026858,1920x1080,0.9902830436096349,-0.07519506268436271,1.1091765006462218,Nvidia GeForce GTX 1060,WINDOWS 10,0.9940577785947418,0.40832455216382024
HP,WORKSTATION,0.4087716575222072,1920x1080,0.9902830436096349,-0.07519506268436271,-0.7592444633899191,Nvidia Quadro M1200,WINDOWS 10,0.8437313872772447,0.8795580924777877
TOSHIBA,NOTEBOOK,0.4087716575222072,1920x1080,0.3975688470899499,1.4987674542268743,-0.22540990223673604,Nvidia GeForce 930M,WINDOWS 10,0.5430786046422508,0.3997376765518377
DELL,NOTEBOOK,0.4087716575222072,1920x1080,-0.9854309447893159,-0.07519506268436271,3.2445147452589542,AMD Radeon 530,WINDOWS 10,-0.02816168236423723,-0.2186605358261215
LENOVO,NOTEBOOK,0.4087716575222072,1366x768,-2.3684307366685817,-0.8621763211399812,0.8422592200696303,Intel HD Graphics 500,NO OS,0.24242582200725737,-1.1473453157893039
DELL,GAMING,0.4087716575222072,1920x1080,0.3975688470899499,-0.07519506268436271,0.8422592200696303,Nvidia GeForce GTX 1050,WINDOWS 10,0.9188945829359929,-0.17844528132164308
DELL,NOTEBOOK,0.4087716575222072,1366x768,0.3975688470899499,-0.07519506268436271,2.9775974646823626,Intel HD Graphics 620,WINDOWS 10,0.48294804811525194,-0.8104823574406567
DELL,NOTEBOOK,-0.713439498130007,1920x1080,0.5951402459298452,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 620,WINDOWS 10,-1.0203158650597164,0.4340851789997673
HP,NOTEBOOK,0.4087716575222072,1366x768,-0.5902881471095258,-0.8621763211399812,-0.2504333972907915,Intel HD Graphics 520,WINDOWS 10,-0.2686839084722321,-0.9798870051066662
ASUS,NOTEBOOK,-0.713439498130007,1920x1080,0.3975688470899499,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 620,WINDOWS 10,-0.058226960627736635,-0.25572716182948463
LENOVO,NOTEBOOK,1.6011210104026858,1600x900,0.3975688470899499,-0.46868569191217196,1.1091765006462218,Nvidia GeForce GTX 940MX,WINDOWS 10,1.1443841699122381,-0.5791661432141546
HP,NOTEBOOK,0.4087716575222072,1920x1080,0.3975688470899499,-0.07519506268436271,0.8422592200696303,Intel HD Graphics 620,WINDOWS 10,-0.2686839084722321,-0.6936578180405866
LENOVO,NOTEBOOK,0.4087716575222072,1366x768,-0.5902881471095258,-0.07519506268436271,-0.7592444633899191,Nvidia GeForce 920MX ,NO OS,0.24242582200725737,-0.8940182489868422
HP,NOTEBOOK,0.4087716575222072,1366x768,-1.380573742469106,-0.07519506268436271,2.9775974646823626,Intel HD Graphics 405,WINDOWS 10,0.0019035958992621705,-1.051444301873186
DELL,NOTEBOOK,1.6011210104026858,1920x1080,-1.380573742469106,-0.07519506268436271,1.1091765006462218,AMD Radeon 530,WINDOWS 10,1.1443841699122381,-0.055366730883228785
LENOVO,GAMING,0.4087716575222072,1920x1080,0.3975688470899499,-0.07519506268436271,1.1091765006462218,Nvidia GeForce GTX 1050,NO OS,0.5430786046422508,-0.45036300903441884
DELL,NOTEBOOK,0.4087716575222072,1920x1080,0.7927116447697404,-0.07519506268436271,-0.7592444633899191,AMD Radeon R7 M445,WINDOWS 10,0.4378501307200032,-0.3215598748546829
HP,ULTRABOOK,-0.713439498130007,1920x1080,0.7927116447697404,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 620,WINDOWS 10,-1.0203158650597164,0.8963453161114859
ASUS,2 IN 1 CONVERTIBLE,0.4087716575222072,1920x1080,0.7927116447697404,0.7117861957712558,4.045266586988729,Nvidia GeForce GT 940MX,WINDOWS 10,0.3326216567977549,-0.03533068778860326
ACER,NOTEBOOK,0.4087716575222072,1366x768,1.3854258412894256,-0.8621763211399812,-1.0261617439665107,AMD Radeon R5,WINDOWS 10,0.09209943068976037,-0.9984919022659613
ASUS,GAMING,1.6011210104026858,1920x1080,1.3854258412894256,1.4987674542268743,1.3760937812228133,AMD Radeon RX 580,WINDOWS 10,1.8208529308409742,1.5389298410748349
LENOVO,NOTEBOOK,1.6011210104026858,1600x900,-0.19514534942973516,-0.8621763211399812,-1.0261617439665107,AMD Radeon R5,WINDOWS 10,0.8437313872772447,-0.9083297083401463
DELL,2 IN 1 CONVERTIBLE,-1.2044068787278503,1920x1080,-0.9854309447893159,-0.07519506268436271,-0.7592444633899191,Intel UHD Graphics 620,WINDOWS 10,-0.6294672476342246,-0.3644800166656136
HP,NOTEBOOK,0.4087716575222072,1920x1080,1.3854258412894256,-0.8621763211399812,-0.7592444633899191,AMD Radeon R5,WINDOWS 10,-0.19352071281348393,-0.9083439445891276
LENOVO,NETBOOK,-2.396756231608329,1366x768,-2.3684307366685817,-0.8621763211399812,-1.0261617439665107,Intel HD Graphics 500,WINDOWS 10,-0.6745651650294737,-0.8167363684790007
DELL,NOTEBOOK,0.4087716575222072,1366x768,-1.380573742469106,-0.8621763211399812,-0.2504333972907915,Intel HD Graphics 400,WINDOWS 10,-0.3588797432627303,-1.1659359766996178
ASUS,NOTEBOOK,-0.713439498130007,1366x768,-2.3684307366685817,-0.8621763211399812,-1.2263497043989544,Intel HD Graphics 500,WINDOWS 10,-0.809858917215221,-1.198852333212217
ACER,NOTEBOOK,0.4087716575222072,1920x1080,0.9902830436096349,-0.07519506268436271,0.8422592200696303,Nvidia GeForce GTX 1050,LINUX,0.5430786046422508,-0.3974106094271941
HP,GAMING,1.6011210104026858,1920x1080,0.9902830436096349,-0.07519506268436271,1.1091765006462218,Nvidia GeForce GTX 1050,WINDOWS 10,1.9711793221584712,0.09633473826179344
LENOVO,NOTEBOOK,0.4087716575222072,1920x1080,-0.5902881471095258,-0.8621763211399812,-1.0261617439665107,Intel HD Graphics 520,NO OS,-0.2837165476039818,-1.0306926858108953
ASUS,GAMING,0.4087716575222072,1920x1080,0.9902830436096349,-0.07519506268436271,1.1091765006462218,Nvidia GeForce GTX 1060,WINDOWS 10,0.39275221332475374,0.7603864522550979
LENOVO,NOTEBOOK,-0.713439498130007,1920x1080,0.3975688470899499,-0.07519506268436271,-0.7592444633899191,Nvidia GeForce 940MX,WINDOWS 10,-0.809858917215221,-0.03533068778860326
ASUS,ULTRABOOK,-1.2044068787278503,1920x1080,0.7927116447697404,1.4987674542268743,-0.22540990223673604,Intel HD Graphics 620,WINDOWS 10,-1.4111644824852083,0.8947710018609283
LENOVO,ULTRABOOK,-0.713439498130007,2560x1440,0.7927116447697404,-0.07519506268436271,-0.22540990223673604,Intel HD Graphics 620,WINDOWS 10,-1.3660665650899597,1.657714953707258
LENOVO,NOTEBOOK,-1.2044068787278503,1920x1080,0.19999744825005455,-0.8621763211399812,-1.0261617439665107,Intel HD Graphics 620,WINDOWS 10,-0.809858917215221,-0.8224609522203222
DELL,WORKSTATION,0.4087716575222072,1920x1080,0.5951402459298452,-0.07519506268436271,-0.2504333972907915,AMD FirePro W5130M,WINDOWS 10,0.28752373940250614,0.3510787147506044
DELL,WORKSTATION,0.4087716575222072,1920x1080,0.7927116447697404,-0.07519506268436271,-0.7592444633899191,Nvidia Quadro M1200,WINDOWS 10,-0.058226960627736635,1.4473365012136894
LENOVO,2 IN 1 CONVERTIBLE,-0.713439498130007,2560x1440,0.7927116447697404,1.4987674542268743,-0.22540990223673604,Intel HD Graphics 620,WINDOWS 10,-0.9301200302692186,1.9825850810272578
ASUS,GAMING,1.6011210104026858,1920x1080,0.9902830436096349,-0.07519506268436271,0.8422592200696303,Nvidia GeForce GTX 1050,WINDOWS 10,1.4450369525472322,-0.12119944390842723
ASUS,GAMING,1.6011210104026858,1920x1080,0.9902830436096349,1.4987674542268743,1.3760937812228133,Nvidia GeForce GTX 1050 Ti,WINDOWS 10,1.4450369525472322,0.6687931123939526
ACER,NOTEBOOK,0.4087716575222072,1366x768,-1.380573742469106,0.7117861957712558,0.8422592200696303,Nvidia GeForce MX130,WINDOWS 10,0.24242582200725737,-0.6149590278463959
MSI,GAMING,1.6011210104026858,1920x1080,0.9902830436096349,-0.07519506268436271,-0.7592444633899191,Nvidia GeForce GTX 1050 Ti,WINDOWS 10,0.9940577785947418,0.3224557960439963
DELL,NOTEBOOK,0.4087716575222072,1920x1080,0.7927116447697404,-0.07519506268436271,-0.7592444633899191,AMD Radeon R7 M445,LINUX,0.4378501307200032,-0.4934835327649733
HP,ULTRABOOK,0.4087716575222072,1920x1080,1.3854258412894256,-0.8621763211399812,-0.7592444633899191,AMD Radeon 520,WINDOWS 10,-0.19352071281348393,-0.8940182489868422
LENOVO,NOTEBOOK,0.4087716575222072,1920x1080,-0.9854309447893159,-0.07519506268436271,-0.7592444633899191,AMD Radeon RX 550,WINDOWS 10,0.09209943068976037,0.1515198114828443
LENOVO,NOTEBOOK,-0.713439498130007,1920x1080,0.3975688470899499,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 620,WINDOWS 10,-0.20855335194523364,-0.2657451833767974
DELL,WORKSTATION,0.4087716575222072,3840x2160,0.9902830436096349,-0.07519506268436271,-0.7592444633899191,Nvidia Quadro M1200,WINDOWS 10,-0.38894502152622973,2.2731077058993288
LENOVO,ULTRABOOK,-0.713439498130007,2560x1440,0.7927116447697404,1.4987674542268743,0.8422592200696303,Intel HD Graphics 620,WINDOWS 10,-1.3660665650899597,2.1485980095255846
LENOVO,NOTEBOOK,0.4087716575222072,1366x768,-2.3684307366685817,-0.8621763211399812,0.8422592200696303,Intel HD Graphics 500,WINDOWS 10,0.24242582200725737,-1.1702294145056091
ASUS,GAMING,1.6011210104026858,1920x1080,0.9902830436096349,1.4987674542268743,1.3760937812228133,Nvidia GeForce GTX 1050,WINDOWS 10,1.2947105612297352,0.5800620644034679
LENOVO,NOTEBOOK,0.4087716575222072,1920x1080,-1.380573742469106,-0.07519506268436271,1.3760937812228133,AMD Radeon RX 550,WINDOWS 10,0.09209943068976037,0.029786452268929807
ACER,NOTEBOOK,0.4087716575222072,1920x1080,0.9902830436096349,-0.07519506268436271,-0.7592444633899191,Nvidia GeForce GTX 1050,LINUX,0.6934049959597477,-0.35018279356129084
MSI,GAMING,1.6011210104026858,1920x1080,0.9902830436096349,1.4987674542268743,1.3760937812228133,Nvidia GeForce GTX 1070,WINDOWS 10,1.1443841699122381,1.6104871378413548
ASUS,ULTRABOOK,-0.713439498130007,1920x1080,0.7927116447697404,-0.07519506268436271,-0.22540990223673604,Intel HD Graphics 620,WINDOWS 10,-1.4111644824852083,1.072376266157125
TOSHIBA,ULTRABOOK,-1.2044068787278503,1920x1080,0.3975688470899499,1.4987674542268743,-0.22540990223673604,Intel HD Graphics 520,WINDOWS 10,-1.2608380911677117,0.8920518783054948
DELL,ULTRABOOK,-0.713439498130007,1920x1080,0.9902830436096349,-0.07519506268436271,-0.22540990223673604,Intel HD Graphics,WINDOWS 10,-1.0203158650597164,0.7961651006383579
LENOVO,NOTEBOOK,0.4087716575222072,1920x1080,-0.5902881471095258,-0.8621763211399812,-0.2504333972907915,Intel HD Graphics 520,WINDOWS 10,0.24242582200725737,-1.022821383166578
LENOVO,NOTEBOOK,-2.396756231608329,1366x768,-2.3684307366685817,-1.2556669503677904,-1.2263497043989544,Intel HD Graphics 500,WINDOWS 10,-1.3360012868264601,-1.1724475832619827
LENOVO,WORKSTATION,0.4087716575222072,1920x1080,0.9902830436096349,-0.07519506268436271,-0.22540990223673604,Nvidia Quadro M1200,WINDOWS 10,0.9489598611994924,1.1467958547943056
LENOVO,ULTRABOOK,-0.713439498130007,2560x1440,0.9902830436096349,-0.07519506268436271,-0.22540990223673604,Nvidia GeForce GT 940MX,WINDOWS 10,-0.5092061345802273,1.1725564816302527
HP,NOTEBOOK,0.4087716575222072,1920x1080,-0.5902881471095258,-0.8621763211399812,0.8422592200696303,AMD Radeon 520,WINDOWS 10,0.09209943068976037,-0.9369526270467542
ACER,2 IN 1 CONVERTIBLE,-1.2044068787278503,1920x1080,0.3975688470899499,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 520,WINDOWS 10,-0.659532525897724,-0.4789716914920455
ASUS,2 IN 1 CONVERTIBLE,-1.2044068787278503,1920x1080,0.3975688470899499,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 620,WINDOWS 10,-1.1556096172454637,-0.2800566427301015
DELL,NOTEBOOK,0.4087716575222072,1920x1080,0.3975688470899499,-0.8621763211399812,-0.7592444633899191,AMD Radeon R5 M430,LINUX,0.39275221332475374,-0.7510468237690298
DELL,NOTEBOOK,-1.2044068787278503,1366x768,-0.5902881471095258,-0.8621763211399812,-1.0261617439665107,Intel HD Graphics 520,WINDOWS 10,-0.5843693302389759,-0.6221005212740666
HP,ULTRABOOK,-0.713439498130007,1920x1080,0.3975688470899499,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 520,WINDOWS 10,-0.915087391137469,0.5385588322788863
DELL,NOTEBOOK,0.4087716575222072,1366x768,0.3975688470899499,-0.07519506268436271,0.8422592200696303,Intel HD Graphics 620,WINDOWS 10,0.15222998721675918,-0.8354127154916738
LENOVO,ULTRABOOK,-0.713439498130007,1920x1080,-0.9854309447893159,-0.07519506268436271,-0.7592444633899191,AMD Radeon RX 550,WINDOWS 10,-0.4340429389214788,0.13122617286419805
LENOVO,2 IN 1 CONVERTIBLE,0.4087716575222072,3840x2160,0.9902830436096349,1.4987674542268743,-0.22540990223673604,Nvidia GeForce GTX 1050,WINDOWS 10,-0.058226960627736635,1.1095860604757153
CHUWI,NOTEBOOK,-1.9057888510104843,2736x1824,-2.3684307366685817,-0.46868569191217196,-1.1596203842548065,Intel HD Graphics 500,WINDOWS 10,-0.960185308532718,-0.9655755457533621
HP,NOTEBOOK,0.4087716575222072,1920x1080,1.1878544424495303,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 630,WINDOWS 10,0.40778485245650375,0.4340851789997673
ASUS,NOTEBOOK,0.4087716575222072,1920x1080,0.19999744825005455,-0.07519506268436271,0.8422592200696303,Nvidia GeForce 940MX,LINUX,0.39275221332475374,-0.7537659473244632
DELL,GAMING,1.6011210104026858,2560x1440,1.1878544424495303,1.4987674542268743,1.3760937812228133,Nvidia GeForce GTX 1070,WINDOWS 10,3.579671709255688,2.397617402273074
DELL,GAMING,0.4087716575222072,1920x1080,0.9902830436096349,-0.07519506268436271,1.1091765006462218,Nvidia GeForce GTX 1050 Ti,WINDOWS 10,0.8737966655407442,0.050538068331220515
DELL,NOTEBOOK,0.4087716575222072,1920x1080,-0.9854309447893159,-0.07519506268436271,3.511432025835546,AMD Radeon 530,WINDOWS 10,-0.02816168236423723,0.026780992083041716
DELL,ULTRABOOK,-0.713439498130007,1920x1080,0.9902830436096349,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 620,LINUX,-0.659532525897724,-0.03533068778860326
HP,GAMING,1.6011210104026858,1920x1080,0.9902830436096349,0.7117861957712558,1.3760937812228133,Nvidia GeForce GTX 1070,WINDOWS 10,1.9711793221584712,1.252700654008755
MEDIACOM,2 IN 1 CONVERTIBLE,-2.396756231608329,1920x1080,-2.3684307366685817,-0.8621763211399812,-1.2263497043989544,Intel HD Graphics 500,WINDOWS 10,-1.3209686476947105,-1.1802474360529218
SAMSUNG,NETBOOK,-2.396756231608329,1366x768,-1.380573742469106,-0.8621763211399812,-1.2597143644710282,Intel HD Graphics 400,CHROME OS,-1.3360012868264601,-1.2231818141128339
LENOVO,NOTEBOOK,-1.2044068787278503,1920x1080,0.7927116447697404,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 620,WINDOWS 10,-0.960185308532718,-0.16270267603300864
LENOVO,NOTEBOOK,-0.713439498130007,1920x1080,0.7927116447697404,-0.8621763211399812,-1.0261617439665107,Intel HD Graphics 620,WINDOWS 10,-0.5092061345802273,-0.7509036554538023
LENOVO,WORKSTATION,0.4087716575222072,3840x2160,0.9902830436096349,1.4987674542268743,-0.22540990223673604,Nvidia GeForce 940MX,WINDOWS 10,0.39275221332475374,1.8909917411661128
LENOVO,NOTEBOOK,0.4087716575222072,1920x1080,1.1878544424495303,1.4987674542268743,-0.22540990223673604,Nvidia Quadro M2200M,WINDOWS 10,0.6934049959597477,1.8967163249074344
ASUS,GAMING,1.6011210104026858,1920x1080,1.7805686389692161,-0.07519506268436271,1.3760937812228133,AMD Radeon RX 580,WINDOWS 10,1.7456897351822263,0.8176322896683142
HP,NOTEBOOK,0.4087716575222072,1366x768,-1.380573742469106,-0.8621763211399812,-0.2504333972907915,Intel HD Graphics 400,WINDOWS 10,0.09209943068976037,-1.1115524311570626
GOOGLE,ULTRABOOK,-1.9057888510104843,2400x1600,-1.9732879389887916,1.4987674542268743,-0.22540990223673604,Intel HD Graphics 615,CHROME OS,-1.4111644824852083,1.5389298410748349
LENOVO,ULTRABOOK,-0.713439498130007,2560x1440,0.7927116447697404,3.072729971138111,-0.22540990223673604,Intel HD Graphics 620,WINDOWS 10,-1.0804464215867153,1.8008295472402978
ASUS,NOTEBOOK,0.4087716575222072,1920x1080,0.3975688470899499,-0.8621763211399812,-0.7592444633899191,Intel HD Graphics 620,LINUX,-0.058226960627736635,-0.8081494928670183
LENOVO,NOTEBOOK,1.6011210104026858,1600x900,0.3975688470899499,-0.07519506268436271,0.8422592200696303,AMD Radeon R4,WINDOWS 10,1.1443841699122381,-0.8653953302802343
DELL,NOTEBOOK,0.4087716575222072,1920x1080,-1.380573742469106,-0.8621763211399812,-0.7592444633899191,AMD Radeon 530,WINDOWS 10,0.24242582200725737,-0.5362317651542426
LENOVO,ULTRABOOK,-1.765512456553958,1920x1080,0.3975688470899499,-0.07519506268436271,-0.7592444633899191,Intel HD Graphics 620,WINDOWS 10,-1.0203158650597164,0.436947470870428
LENOVO,NOTEBOOK,0.4087716575222072,1920x1080,-2.3684307366685817,-0.8621763211399812,-1.0261617439665107,Intel HD Graphics 505,WINDOWS 10,0.24242582200725737,-1.108690139286402
HP,GAMING,0.4087716575222072,1920x1080,0.9902830436096349,-0.07519506268436271,1.1091765006462218,Nvidia GeForce GTX 1050,WINDOWS 10,0.24242582200725737,-0.03533068778860326
DELL,NOTEBOOK,-0.713439498130007,1920x1080,0.9902830436096349,-0.07519506268436271,-0.7592444633899191,Nvidia GeForce 930MX,WINDOWS 10,-0.5994019693707255,0.07916098703782865
ACER,NOTEBOOK,0.4087716575222072,1366x768,0.3975688470899499,-0.8621763211399812,-0.2504333972907915,Intel HD Graphics 620,LINUX,0.5430786046422508,-0.9758799039311296
DELL,WORKSTATION,0.4087716575222072,1920x1080,1.3854258412894256,-0.07519506268436271,0.9757178603579261,Nvidia Quadro M620,WINDOWS 10,0.28752373940250614,1.2441137783967726
MSI,GAMING,0.4087716575222072,1920x1080,0.3975688470899499,-0.07519506268436271,-0.7592444633899191,Nvidia GeForce GTX 1050,WINDOWS 10,0.24242582200725737,-0.13731407192987555
MICROSOFT,ULTRABOOK,-1.064130484271324,2256x1504,0.3975688470899499,1.4987674542268743,-0.22540990223673604,Intel Iris Plus Graphics 640,WINDOWS 10 S,-1.185674895508963,2.0970767558536902
HP,NOTEBOOK,0.4087716575222072,1366x768,0.3975688470899499,-0.07519506268436271,-1.0261617439665107,Intel HD Graphics 620,WINDOWS 10,-0.19352071281348393,-0.7652151148071065
DELL,WORKSTATION,0.4087716575222072,1920x1080,0.7927116447697404,1.4987674542268743,-0.7592444633899191,Nvidia Quadro M620,WINDOWS 10,0.19732790461200794,1.2183531515608255
HP,WORKSTATION,0.4087716575222072,1920x1080,1.1878544424495303,-0.07519506268436271,-0.22540990223673604,Intel HD Graphics 620,WINDOWS 10,0.40778485245650375,0.5872177940801201
